"fatalities","injured","evacuated","city","province","region","country","canada","disastertype","disastersubgroup","disastergroup","disastercategory","magnitude","utilitypeopleaffected","start_day","start_week","start_month","start_year","start_weekend","start_seasoncanada","start_seasoninternational","end_day","end_week","end_month","end_year","end_weekend","end_seasoncanada","end_seasoninternational","estimatedtotalcost","normalizedtotalcost","federaldfaapayments","provincialdfaapayments","provincialdepartmentpayments","municipalcosts","ogdcosts","insurancepayments","ngopayments","keyword1","keyword2","keyword3"
0,0,5000,"Saint-Basile-le-Grand","Quebec","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,23,34,8,1988,FALSE,"summer","winter",23,34,8,1988,FALSE,"summer","winter",26931008,2269467,11897256,15033752,?,?,?,?,?,"fire","evacuate",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1989,TRUE,"winter","summer",1,52,1,1989,TRUE,"winter","summer",0,0,0,0,?,?,?,?,?,"drought","water",?
0,0,200,"Dundas","Ontario","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,1,52,1,1989,TRUE,"winter","summer",1,52,1,1989,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"evacuate",?,?
0,0,250,"Sarnia","Ontario","Central Canada","Canada",TRUE,"Derailment Release","Hazardous Chemicals","Technology","Incident",0,0,1,52,1,1989,TRUE,"winter","summer",1,52,1,1989,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"derail","rain","evacuate"
0,0,1000,"Albany","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,52,1,1989,TRUE,"winter","summer",1,52,1,1989,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"evacuate",?,?
0,0,100,"Niagara Falls","Ontario","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,1,52,1,1989,TRUE,"winter","summer",1,52,1,1989,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"evacuate",?,?
13,100,0,?,?,"Yukon to Ontario","Canada",TRUE,"Cold Event","Meteorological - Hydrological","Natural","Disaster",0,0,30,5,1,1989,FALSE,"winter","summer",30,5,1,1989,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"snow","temperature","damage"
24,45,0,"Dryden","Ontario","Central Canada","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,10,10,3,1989,FALSE,"winter","fall",10,10,3,1989,FALSE,"winter","fall",?,?,0,0,?,?,?,?,?,"crash","injured","plane"
0,0,0,"Montmartre","Saskatchewan","Prairie Provinces","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,1,26,7,1989,TRUE,"summer","winter",1,26,7,1989,TRUE,"summer","winter",?,?,0,0,?,?,?,?,?,?,?,?
0,0,125,"Liard River","Northwest Territories","Northern Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,18,5,1989,FALSE,"spring","fall",9,19,5,1989,FALSE,"spring","fall",1094778,87816.4,852700,242078,?,?,?,?,?,"flood","ice","water"
0,0,25000,?,?,"Northern Manitoba","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,11,19,5,1989,FALSE,"spring","fall",20,38,9,1989,FALSE,"summer","spring",18489862,1483144,14174906,4314956,?,?,?,?,?,"fire",?,?
0,0,300,"Radisson","Quebec","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,22,29,7,1989,TRUE,"summer","winter",22,29,7,1989,TRUE,"summer","winter",?,?,0,0,?,?,?,?,?,"fire",?,?
1,0,0,?,"Nova Scotia","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,10,36,9,1989,TRUE,"summer","spring",10,36,9,1989,TRUE,"summer","spring",?,?,0,0,?,?,?,?,?,"wind","killed",?
1,0,0,"Ottawa","Ontario","Central Canada","Canada",TRUE,"Vehicle Release","Hazardous Chemicals","Technology","Incident",0,0,12,37,9,1989,FALSE,"summer","spring",12,37,9,1989,FALSE,"summer","spring",?,?,0,0,?,?,?,?,?,"fire","crash","killed"
1,1,0,"Saint-Jacques","Quebec","Central Canada","Canada",TRUE,"Vehicle Release","Hazardous Chemicals","Technology","Incident",0,0,29,39,9,1989,FALSE,"fall","spring",29,39,9,1989,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,"pollution","spill","killed"
2,1,0,"Sudbury","Ontario","Central Canada","Canada",TRUE,"Vehicle Release","Hazardous Chemicals","Technology","Incident",0,0,2,40,10,1989,FALSE,"fall","spring",2,40,10,1989,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,"crash","killed","car"
0,0,28,?,?,"Southwestern British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,8,45,11,1989,FALSE,"fall","spring",12,45,11,1989,TRUE,"fall","spring",3146918,252426.6,54716,3092202,?,?,?,?,?,"flood","storm","ice"
39,0,0,"Gulf of St. Lawrence","Quebec","Central Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,7,49,12,1989,FALSE,"fall","summer",7,49,12,1989,FALSE,"fall","summer",?,?,0,0,?,?,?,?,?,"storm",?,?
0,0,840,"Saint-Li??onard d'Aston","Quebec","Central Canada","Canada",TRUE,"Derailment Release","Hazardous Chemicals","Technology","Incident",0,0,12,50,12,1989,FALSE,"fall","summer",12,50,12,1989,FALSE,"fall","summer",?,?,0,0,?,?,?,?,?,"derail","water","rain"
0,0,0,"Ungava Peninsula","Quebec","Central Canada","Canada",TRUE,"Earthquake","Geological","Natural","Disaster",6,0,25,52,12,1989,FALSE,"winter","summer",25,52,12,1989,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"earthquake",?,?
0,0,0,?,"Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,9,49,12,1990,TRUE,"fall","summer",9,49,12,1990,TRUE,"fall","summer",2327777,178146.2,1029958,1297819,?,?,?,?,?,"flood","rain",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1990,FALSE,"winter","summer",1,1,1,1990,FALSE,"winter","summer",581891545,44532516.2,?,?,204155713,?,377735832,?,?,"drought",?,?
0,0,0,"Calgary","Alberta","Prairie Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,9,28,7,1990,FALSE,"summer","winter",9,28,7,1990,FALSE,"summer","winter",19295404,1476689.1,?,?,3016404,?,?,16279000,?,?,?,?
0,0,210,"Old Crow","Yukon","Northern Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,20,29,7,1990,FALSE,"summer","winter",20,29,7,1990,FALSE,"summer","winter",7925848,606570,?,?,7591444,334404,?,?,?,?,?,?
0,0,0,"Harrow","Ontario","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,23,30,7,1990,FALSE,"summer","winter",23,30,7,1990,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,"fire","water",?
0,0,0,"Winnipeg","Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,28,21,5,2010,FALSE,"spring","fall",30,21,5,2010,TRUE,"spring","fall",7731772,398202.8,6021772,?,1710000,?,?,?,?,"flood","rain","damage"
7,0,0,?,?,"British Columbia to Ontario","Canada",TRUE,"Cold Event","Meteorological - Hydrological","Natural","Disaster",0,0,18,51,12,1989,FALSE,"fall","summer",17,3,1,1990,FALSE,"winter","summer",536488,43033.8,?,?,536488,?,?,?,?,"snow","ice","wind"
4,0,0,"Banff","Alberta","Prairie Provinces","Canada",TRUE,"Avalanche","Meteorological - Hydrological","Natural","Disaster",0,0,11,6,2,1990,TRUE,"winter","summer",11,6,2,1990,TRUE,"winter","summer",?,?,0,0,?,?,?,?,?,"avalanche","killed",?
0,0,1700,"Hagersville","Ontario","Central Canada","Canada",TRUE,"Non-Residential","Arson","Conflict","Incident",0,0,12,7,2,1990,FALSE,"winter","summer",28,9,2,1990,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"fire","water","evacuate"
0,0,0,"Vancouver Harbour","British Columbia","West Coast","Canada",TRUE,"Marine Release","Hazardous Chemicals","Technology","Incident",0,0,23,8,2,1990,FALSE,"winter","summer",23,8,2,1990,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"pollution","spill","water"
2,12,0,"La Baie","Quebec","Central Canada","Canada",TRUE,"Marine Release","Hazardous Chemicals","Technology","Incident",0,0,19,12,3,1990,FALSE,"winter","fall",19,12,3,1990,FALSE,"winter","fall",?,?,?,?,?,?,?,?,?,"explosion","killed","injured"
0,0,0,"Sainte-Anne des Plaines","Quebec","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,23,17,4,1990,FALSE,"spring","fall",23,17,4,1990,FALSE,"spring","fall",?,?,?,0,0,?,?,?,?,"fire","water",?
0,0,0,"Sarnia","Ontario","Central Canada","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,1560000,27,13,3,1991,FALSE,"spring","fall",27,13,3,1991,FALSE,"spring","fall",28310657,2051496.9,?,0,0,?,?,28310657,?,?,?,?
0,0,150,"St.-Amable","Quebec","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,16,20,5,1990,FALSE,"spring","fall",19,20,5,1990,TRUE,"spring","fall",?,?,?,?,?,?,?,?,?,"fire","pollution","evacuate"
1,0,221,?,?,"Western Alberta","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,25,21,5,1990,FALSE,"spring","fall",4,27,7,1990,FALSE,"summer","winter",22147336,1694949.2,8229503,6395393,7522440,?,?,?,?,"flood","rain","evacuate"
0,0,0,"Woodstock","New Brunswick","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,31,8,1990,FALSE,"summer","winter",1,31,8,1990,FALSE,"summer","winter",1666667,127551,?,?,1666667,?,?,?,?,"rain",?,?
6,0,0,"Northumberland Strait","Nova Scotia","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,1,31,8,1990,FALSE,"summer","winter",1,31,8,1990,FALSE,"summer","winter",4427167,338813.8,?,?,?,?,4427167,?,?,"hurricane","wind","rain"
0,6,0,?,?,"Southern Ontario","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,29,35,8,1990,FALSE,"summer","winter",29,35,8,1990,FALSE,"summer","winter",792167,60625,?,?,511000,281167,?,?,?,"storm","wind","damage"
7,0,0,?,?,"Joe Rich and Southern British Columbia","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,12,24,6,1990,FALSE,"spring","winter",12,24,6,1990,FALSE,"spring","winter",18208847,1393534.2,4355578,5654135,8199134,?,?,?,?,"flood","avalanche","rain"
1,0,10000,"Oka","Quebec","Central Canada","Canada",TRUE,"Disturbance / Demonstrations","Civil Incident","Conflict","Incident",0,0,11,28,7,1990,FALSE,"summer","winter",26,39,9,1990,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"ice","evacuate",?
0,0,309,?,?,"Southwestern British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,412941,8,45,11,1990,FALSE,"fall","spring",13,46,11,1990,FALSE,"fall","spring",29426861,2252055.7,7343629,7053719,15029513,?,?,?,?,"flood","rain","evacuate"
8,2,0,"Madeleine Islands","Quebec","Central Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,16,50,12,1990,TRUE,"fall","summer",16,50,12,1990,TRUE,"fall","summer",397070,30388,?,?,?,?,397070,?,?,"ice","wind","rain"
0,0,2065,?,?,"Southern Alberta and Saskatchewan","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,17,24,6,2010,FALSE,"spring","winter",17,24,6,2010,FALSE,"spring","winter",1031670000,53133218.9,75320000,?,206350000,?,750000000,?,?,"flood","rain","evacuate"
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1991,FALSE,"winter","summer",1,1,1,1991,FALSE,"winter","summer",146557019,10620073.8,?,?,115360,?,146441659,?,?,"drought","water",?
0,0,0,"Cochrane","Ontario","Central Canada","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,11,2,1,1991,FALSE,"winter","summer",11,2,1,1991,FALSE,"winter","summer",?,?,?,0,0,?,?,?,?,"explosion",?,?
9,0,0,"Bugaboo Glacier Provincial Park","British Columbia","West Coast","Canada",TRUE,"Avalanche","Meteorological - Hydrological","Natural","Disaster",0,0,12,11,3,1991,FALSE,"winter","fall",12,11,3,1991,FALSE,"winter","fall",?,?,?,0,0,?,?,?,?,"avalanche","killed",?
0,0,0,"Notre-Dame de Pierreville","Quebec","Central Canada","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,1,14,4,1991,FALSE,"spring","fall",1,14,4,1991,FALSE,"spring","fall",304756,22083.8,?,?,304756,?,?,?,?,"landslide",?,?
0,0,1000,"Chaudii??re River","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,7,14,4,1991,TRUE,"spring","fall",8,15,4,1991,FALSE,"spring","fall",3682004,266811.9,?,?,3682004,?,?,?,?,"flood","ice","water"
0,0,1500,"Niverville","Manitoba","Prairie Provinces","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,1,18,5,1991,FALSE,"spring","fall",1,18,5,1991,FALSE,"spring","fall",?,?,0,0,?,?,?,?,?,"fire","water","evacuate"
0,0,0,"Old Crow","Yukon","Northern Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,8,19,5,1991,FALSE,"spring","fall",9,19,5,1991,FALSE,"spring","fall",546692,39615.4,518222,28470,?,?,?,?,?,"flood","damage",?
0,0,4035,"Betsiamites","Quebec","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,29,26,6,1991,TRUE,"summer","winter",29,26,6,1991,TRUE,"summer","winter",?,?,?,?,?,?,?,?,?,"fire","evacuate",?
0,0,0,"Red Deer","Alberta","Prairie Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,3,27,7,1991,FALSE,"summer","winter",3,27,7,1991,FALSE,"summer","winter",40387745,2926648.2,?,?,9280084,?,?,31107661,?,?,?,?
0,0,400,"St. Lazare","Manitoba","Prairie Provinces","Canada",TRUE,"Derailment Release","Hazardous Chemicals","Technology","Incident",0,0,9,28,7,1991,FALSE,"summer","winter",10,28,7,1991,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,"water","rain","evacuate"
261,0,0,?,?,?,"Saudi Arabia",FALSE,"Air","Transportation accident","Technology","Incident",0,0,11,28,7,1991,FALSE,"summer","winter",11,28,7,1991,FALSE,"summer","winter",0,0,0,0,?,?,?,?,?,"crash",?,?
0,0,5000,"Sarnia","Ontario","Central Canada","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,22,30,7,1991,FALSE,"summer","winter",22,30,7,1991,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,"fire","evacuate",?
1,0,0,"Off Cape Beale","British Columbia","West Coast","Canada",TRUE,"Marine Release","Hazardous Chemicals","Technology","Incident",0,0,22,30,7,1991,FALSE,"summer","winter",22,30,7,1991,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,"spill",?,?
4,0,0,"Kinsella","Alberta","Prairie Provinces","Canada",TRUE,"Derailment Release","Hazardous Chemicals","Technology","Incident",0,0,5,32,8,1991,FALSE,"summer","winter",5,32,8,1991,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,"fire","explosion","spill"
2,0,0,?,?,"Southern New Brunswick","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,19,34,8,1991,FALSE,"summer","winter",19,34,8,1991,FALSE,"summer","winter",7021214,508783.6,?,?,?,?,7021214,?,?,"wind",?,?
0,15,0,"Maskinongi??","Quebec","Central Canada","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,27,35,8,1991,FALSE,"summer","winter",27,35,8,1991,FALSE,"summer","winter",52603727,3811864.3,?,?,2206439,29751766,?,20645522,?,"ice","water","tornado"
0,0,0,?,?,"Southwestern British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,29,35,8,1991,FALSE,"summer","winter",1,35,9,1991,TRUE,"summer","spring",17300120,1253631.9,1002312,3934593,12363215,?,?,?,?,"rain","damage",?
0,0,0,"Calgary","Alberta","Prairie Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,7,36,9,1991,TRUE,"summer","spring",7,36,9,1991,TRUE,"summer","spring",884595372,64101113.9,?,?,9289467,496865521,?,378440384,?,"flood","storm","wind"
0,1,1300,"Jarvis","Ontario","Central Canada","Canada",TRUE,"Residential","Fire","Technology","Incident",0,0,26,39,9,1991,FALSE,"fall","spring",26,39,9,1991,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,"explosion","evacuate","injured"
18,0,0,"Near the North Pole","Nunavut","Northern Canada","Canada",TRUE,"Air","Transportation accident","Technology","Incident",0,0,1,40,10,1991,FALSE,"fall","spring",1,40,10,1991,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,"crash","killed","plane"
0,0,0,"Canso","Nova Scotia","Atlantic Canada","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,8,41,10,1991,FALSE,"fall","spring",8,41,10,1991,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"ice",?,?
0,0,0,"Vernon","British Columbia","West Coast","Canada",TRUE,"Storm - Unspecified / Other","Meteorological - Hydrological","Natural","Disaster",0,0,16,42,10,1991,FALSE,"fall","spring",16,42,10,1991,FALSE,"fall","spring",4396737,318604.1,0,0,?,?,?,4396737,?,?,?,?
0,0,0,?,?,"Maritime Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,25,43,10,1991,FALSE,"fall","spring",3,44,11,1991,TRUE,"fall","spring",0,0,?,?,?,?,?,?,?,"hurricane","storm",?
?,?,?,?,?,"Northwestern British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,4150761,8,41,10,1991,FALSE,"fall","spring",14,42,10,1991,FALSE,"fall","spring",?,?,?,?,?,?,?,?,?,"flood","ice","rain"
0,0,200,"Grand Coulee","Saskatchewan","Prairie Provinces","Canada",TRUE,"Fire","Hazardous Chemicals","Technology","Incident",0,0,20,47,11,1991,FALSE,"fall","spring",20,47,11,1991,FALSE,"fall","spring",?,?,0,0,?,?,?,?,?,"fire",?,?
0,0,0,?,?,"Central Ontario","Canada",TRUE,"Storm - Unspecified / Other","Meteorological - Hydrological","Natural","Disaster",0,0,30,48,11,1991,TRUE,"fall","spring",30,48,11,1991,TRUE,"fall","spring",5982309,433500.7,0,0,?,?,?,5982309,?,?,?,?
0,0,170,"Haines","Alberta","Prairie Provinces","Canada",TRUE,"Marine Release","Hazardous Chemicals","Technology","Incident",0,0,6,49,12,1991,FALSE,"fall","summer",6,49,12,1991,FALSE,"fall","summer",?,?,0,0,?,?,?,?,?,"spill","evacuate",?
0,0,0,?,?,"Prairie Provinces","Canada",TRUE,"Drought","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1992,FALSE,"winter","summer",1,1,1,1992,FALSE,"winter","summer",580597523,41471251.6,?,?,135289,?,580462234,?,?,"drought","water",?
0,0,0,"Lethbridge","Alberta","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,1,1,1992,FALSE,"winter","summer",1,1,1,1992,FALSE,"winter","summer",219277,15662.6,?,?,219277,?,?,?,?,?,?,?
0,0,0,"Salmon Arm","British Columbia","West Coast","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,4,31,8,1994,FALSE,"summer","winter",4,31,8,1994,FALSE,"summer","winter",11155000,780980.2,0,0,?,?,?,11155000,?,?,?,?
0,0,0,?,?,"Southern Manitoba","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,27,34,8,1994,TRUE,"summer","winter",27,34,8,1994,TRUE,"summer","winter",14196201,993899.7,?,?,5346201,?,?,8850000,?,?,?,?
0,0,0,"Southern","Ontario","Central Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,28,34,8,1994,TRUE,"summer","winter",28,34,8,1994,TRUE,"summer","winter",7876000,551411.9,0,0,?,?,?,7876000,?,?,?,?
0,0,0,"Corunna","Ontario","Central Canada","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,21,4,1,1992,FALSE,"winter","summer",21,4,1,1992,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"water","rain",?
0,0,0,?,?,"Maritime Provinces","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,1,5,2,1992,TRUE,"winter","summer",4,6,2,1992,FALSE,"winter","summer",0,0,0,0,?,?,?,?,?,"snow",?,?
0,0,0,"Montri??al","Quebec","Central Canada","Canada",TRUE,"Residential","Fire","Technology","Incident",0,0,16,7,2,1992,TRUE,"winter","summer",16,7,2,1992,TRUE,"winter","summer",?,?,?,?,?,?,?,?,?,"fire","wind","damage"
0,0,0,"Edmonton","Alberta","Prairie Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,28,35,8,1992,FALSE,"summer","winter",28,35,8,1992,FALSE,"summer","winter",20170168,1440726.3,?,?,14434443,?,?,5735725,?,?,?,?
0,0,0,"Elmira","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,28,35,8,1992,FALSE,"summer","winter",28,35,8,1992,FALSE,"summer","winter",4738539,338467.1,0,0,?,?,?,4738539,?,?,?,?
0,0,0,"Port au Choix","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,31,5,1,1992,FALSE,"winter","summer",31,5,1,1992,FALSE,"winter","summer",?,?,0,0,?,?,?,?,?,"spill","ice",?
0,0,3800,"Peace River","Alberta","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,28,9,2,1992,FALSE,"winter","summer",4,10,3,1992,FALSE,"winter","fall",2866371,204740.8,?,?,2866371,?,?,?,?,"flood","ice","water"
